DARZ_ID;SCHOOL_NAME;TYPE_ID;TYPE_LABEL;LAN_ID;LAN_LABEL;CHILDS_COUNT;FREE_SPACE
114;Sveikuolis;6;"Nuo 3 iki 4 metø";2;Rusø;5;0
114;Sveikuolis;7;"Nuo 4 iki 5 metø";2;Rusø;41;0
114;Sveikuolis;8;"Nuo 5 iki 6 metø";2;Rusø;42;0
114;Sveikuolis;11;"Nuo 5 iki 7 metø";2;Rusø;58;1
114;Sveikuolis;13;"Nuo 4 iki 6 metø";2;Rusø;1;0
114;Sveikuolis;18;"Nuo 2 iki 4 metø";2;Rusø;40;1
115;Ðermukðnëlë;3;"Nuo 1,5 iki 3 metø";2;Rusø;29;0
115;Ðermukðnëlë;10;"Nuo 3 iki 5 metø";2;Rusø;21;0
115;Ðermukðnëlë;11;"Nuo 5 iki 7 metø";2;Rusø;23;0
122;Vëjelis;11;"Nuo 5 iki 7 metø";2;Rusø;24;0
122;Vëjelis;13;"Nuo 4 iki 6 metø";2;Rusø;25;0
122;Vëjelis;16;"Nuo 4 iki 7 metø";2;Rusø;6;0
122;Vëjelis;18;"Nuo 2 iki 4 metø";2;Rusø;26;0
123;Vëtrungë;3;"Nuo 1,5 iki 3 metø";2;Rusø;30;0
125;Vërinëlis;3;"Nuo 1,5 iki 3 metø";2;Rusø;38;0
125;Vërinëlis;10;"Nuo 3 iki 5 metø";2;Rusø;21;0
125;Vërinëlis;11;"Nuo 5 iki 7 metø";2;Rusø;22;0
125;Vërinëlis;13;"Nuo 4 iki 6 metø";2;Rusø;21;0
125;Vërinëlis;18;"Nuo 2 iki 4 metø";2;Rusø;23;0
129;Zylutë;3;"Nuo 1,5 iki 3 metø";2;Rusø;30;0
129;Zylutë;6;"Nuo 3 iki 4 metø";2;Rusø;22;0
129;Zylutë;7;"Nuo 4 iki 5 metø";2;Rusø;22;0
129;Zylutë;8;"Nuo 5 iki 6 metø";2;Rusø;21;0
132;Þemuogëlë;3;"Nuo 1,5 iki 3 metø";2;Rusø;28;0
132;Þemuogëlë;10;"Nuo 3 iki 5 metø";2;Rusø;22;0
132;Þemuogëlë;11;"Nuo 5 iki 7 metø";2;Rusø;21;0
134;Þiedas;3;"Nuo 1,5 iki 3 metø";2;Rusø;33;0
134;Þiedas;6;"Nuo 3 iki 4 metø";2;Rusø;25;0
134;Þiedas;13;"Nuo 4 iki 6 metø";2;Rusø;25;0
139;Þuvëdra;3;"Nuo 1,5 iki 3 metø";2;Rusø;30;0
139;Þuvëdra;10;"Nuo 3 iki 5 metø";2;Rusø;23;0
139;Þuvëdra;11;"Nuo 5 iki 7 metø";2;Rusø;23;0
141;Þirniukas;4;"Nuo 3 iki 7 metø";2;Rusø;22;0
143;Berþelis;3;"Nuo 1,5 iki 3 metø";2;Rusø;54;0
143;Berþelis;6;"Nuo 3 iki 4 metø";2;Rusø;27;0
143;Berþelis;7;"Nuo 4 iki 5 metø";2;Rusø;21;0
143;Berþelis;8;"Nuo 5 iki 6 metø";2;Rusø;23;0
143;Berþelis;9;"Nuo 6 iki 7 metø";2;Rusø;2;0
143;Berþelis;11;"Nuo 5 iki 7 metø";2;Rusø;23;0
145;Saulutë;3;"Nuo 1,5 iki 3 metø";2;Rusø;39;0
145;Saulutë;4;"Nuo 3 iki 7 metø";2;Rusø;24;0
145;Saulutë;6;"Nuo 3 iki 4 metø";2;Rusø;23;0
145;Saulutë;7;"Nuo 4 iki 5 metø";2;Rusø;23;0
145;Saulutë;8;"Nuo 5 iki 6 metø";2;Rusø;24;0
145;Saulutë;11;"Nuo 5 iki 7 metø";2;Rusø;22;0
146;Svaja;6;"Nuo 3 iki 4 metø";2;Rusø;39;2
146;Svaja;7;"Nuo 4 iki 5 metø";2;Rusø;24;0
146;Svaja;8;"Nuo 5 iki 6 metø";2;Rusø;23;0
146;Svaja;11;"Nuo 5 iki 7 metø";2;Rusø;66;0
147;Ðilelis;3;"Nuo 1,5 iki 3 metø";2;Rusø;30;0
147;Ðilelis;4;"Nuo 3 iki 7 metø";2;Rusø;11;6
147;Ðilelis;6;"Nuo 3 iki 4 metø";2;Rusø;3;0
147;Ðilelis;7;"Nuo 4 iki 5 metø";2;Rusø;21;1
147;Ðilelis;8;"Nuo 5 iki 6 metø";2;Rusø;21;0
147;Ðilelis;9;"Nuo 6 iki 7 metø";2;Rusø;0;8
147;Ðilelis;18;"Nuo 2 iki 4 metø";2;Rusø;23;0
148;Vaivorykðtë;6;"Nuo 3 iki 4 metø";2;Rusø;53;41
148;Vaivorykðtë;7;"Nuo 4 iki 5 metø";2;Rusø;51;1
148;Vaivorykðtë;8;"Nuo 5 iki 6 metø";2;Rusø;48;0
148;Vaivorykðtë;11;"Nuo 5 iki 7 metø";2;Rusø;66;0
148;Vaivorykðtë;16;"Nuo 4 iki 7 metø";2;Rusø;2;15
154;Bangelë;3;"Nuo 1,5 iki 3 metø";2;Rusø;48;15
154;Bangelë;6;"Nuo 3 iki 4 metø";2;Rusø;0;5
154;Bangelë;7;"Nuo 4 iki 5 metø";2;Rusø;22;0
154;Bangelë;8;"Nuo 5 iki 6 metø";2;Rusø;24;5
154;Bangelë;10;"Nuo 3 iki 5 metø";2;Rusø;22;0
154;Bangelë;11;"Nuo 5 iki 7 metø";2;Rusø;24;1
161;Lokiukas;3;"Nuo 1,5 iki 3 metø";2;Rusø;31;0
161;Lokiukas;6;"Nuo 3 iki 4 metø";2;Rusø;6;0
161;Lokiukas;7;"Nuo 4 iki 5 metø";2;Rusø;24;0
161;Lokiukas;8;"Nuo 5 iki 6 metø";2;Rusø;25;0
161;Lokiukas;9;"Nuo 6 iki 7 metø";2;Rusø;6;0
161;Lokiukas;11;"Nuo 5 iki 7 metø";2;Rusø;40;0
161;Lokiukas;18;"Nuo 2 iki 4 metø";2;Rusø;23;0
165;Pilaitukas;4;"Nuo 3 iki 7 metø";2;Rusø;22;0
166;Vilija;4;"Nuo 3 iki 7 metø";2;Rusø;20;0
188;"Lazdynø mokykla";16;"Nuo 4 iki 7 metø";2;Rusø;33;0
331;"Vilniaus Levo Karsavino vidurinë mokykla";11;"Nuo 5 iki 7 metø";2;Rusø;74;0
332;"Vilniaus Liepkalnio Pagrindinë Mokykla";11;"Nuo 5 iki 7 metø";2;Rusø;41;0
333;"Vilniaus Pranciðkaus Skorinos gimnazija";16;"Nuo 4 iki 7 metø";2;Rusø;29;6
369;"Vilniaus Joachimo Lelevelio inþinerijos mokykla";11;"Nuo 5 iki 7 metø";2;Rusø;30;0
375;"Vilniaus savivaldybës Grigiðkiø gimnazija";11;"Nuo 5 iki 7 metø";2;Rusø;19;21
375;"Vilniaus savivaldybës Grigiðkiø gimnazija";16;"Nuo 4 iki 7 metø";2;Rusø;27;0
378;"Vilniaus Aleksandro Puðkino mokykla";11;"Nuo 5 iki 7 metø";2;Rusø;30;0
378;"Vilniaus Aleksandro Puðkino mokykla";16;"Nuo 4 iki 7 metø";2;Rusø;40;0
380;"Vilniaus Ateities mokykla";11;"Nuo 5 iki 7 metø";2;Rusø;48;6
380;"Vilniaus Ateities mokykla";16;"Nuo 4 iki 7 metø";2;Rusø;17;0
383;"Vilniaus Saulëtekio mokykla-daugiafunkcinis centras";8;"Nuo 5 iki 6 metø";2;Rusø;23;0
383;"Vilniaus Saulëtekio mokykla-daugiafunkcinis centras";11;"Nuo 5 iki 7 metø";2;Rusø;72;0
597;"Gintarëlis (Popieriaus g. 46A)";4;"Nuo 3 iki 7 metø";2;Rusø;2;1
597;"Gintarëlis (Popieriaus g. 46A)";16;"Nuo 4 iki 7 metø";2;Rusø;16;0
597;"Gintarëlis (Popieriaus g. 46A)";18;"Nuo 2 iki 4 metø";2;Rusø;19;0
669;"Gervelë (Stadiono g. 5)";3;"Nuo 1,5 iki 3 metø";2;Rusø;21;3
669;"Gervelë (Stadiono g. 5)";10;"Nuo 3 iki 5 metø";2;Rusø;25;2
669;"Gervelë (Stadiono g. 5)";11;"Nuo 5 iki 7 metø";2;Rusø;24;3
670;"Kûlverstukas (Mindaugo g. 7)";3;"Nuo 1,5 iki 3 metø";2;Rusø;31;0
670;"Kûlverstukas (Mindaugo g. 7)";4;"Nuo 3 iki 7 metø";2;Rusø;47;0
670;"Kûlverstukas (Mindaugo g. 7)";10;"Nuo 3 iki 5 metø";2;Rusø;2;1
670;"Kûlverstukas (Mindaugo g. 7)";11;"Nuo 5 iki 7 metø";2;Rusø;3;0
670;"Kûlverstukas (Mindaugo g. 7)";18;"Nuo 2 iki 4 metø";2;Rusø;2;1
670;"Kûlverstukas (Mindaugo g. 7)";20;"Nuo 2 iki 6 metø";2;Rusø;3;0
39;Coliukë;4;"Nuo 3 iki 7 metø";4;Lenkø;21;0
39;Coliukë;20;"Nuo 2 iki 6 metø";4;Lenkø;0;10
51;Gelvonëlis;4;"Nuo 3 iki 7 metø";4;Lenkø;19;2
54;"Gintarëlis (Didlaukio g. 35)";3;"Nuo 1,5 iki 3 metø";4;Lenkø;17;0
59;Karusëlë;14;"Nuo 3 iki 6 metø";4;Lenkø;26;3
60;Kaðtonas;3;"Nuo 1,5 iki 3 metø";4;Lenkø;15;10
60;Kaðtonas;10;"Nuo 3 iki 5 metø";4;Lenkø;23;0
60;Kaðtonas;11;"Nuo 5 iki 7 metø";4;Lenkø;25;3
60;Kaðtonas;19;"Nuo 2 iki 5 metø";4;Lenkø;2;15
82;Pakalnutë;19;"Nuo 2 iki 5 metø";4;Lenkø;16;0
92;"Prie pasakø parko";3;"Nuo 1,5 iki 3 metø";4;Lenkø;26;2
92;"Prie pasakø parko";10;"Nuo 3 iki 5 metø";4;Lenkø;28;7
92;"Prie pasakø parko";11;"Nuo 5 iki 7 metø";4;Lenkø;6;6
97;Raktelis;3;"Nuo 1,5 iki 3 metø";4;Lenkø;81;0
97;Raktelis;6;"Nuo 3 iki 4 metø";4;Lenkø;23;0
97;Raktelis;7;"Nuo 4 iki 5 metø";4;Lenkø;24;0
97;Raktelis;8;"Nuo 5 iki 6 metø";4;Lenkø;23;0
97;Raktelis;10;"Nuo 3 iki 5 metø";4;Lenkø;24;0
97;Raktelis;11;"Nuo 5 iki 7 metø";4;Lenkø;24;0
99;Rugelis;20;"Nuo 2 iki 6 metø";4;Lenkø;22;0
102;Ramunëlë;16;"Nuo 4 iki 7 metø";4;Lenkø;20;0
102;Ramunëlë;18;"Nuo 2 iki 4 metø";4;Lenkø;24;9
112;Spragtukas;20;"Nuo 2 iki 6 metø";4;Lenkø;22;0
114;Sveikuolis;23;"Nuo 1,5 iki 6 metø";4;Lenkø;0;0
115;Ðermukðnëlë;23;"Nuo 1,5 iki 6 metø";4;Lenkø;0;0
116;Ðypsena;3;"Nuo 1,5 iki 3 metø";4;Lenkø;49;0
116;Ðypsena;6;"Nuo 3 iki 4 metø";4;Lenkø;20;0
116;Ðypsena;7;"Nuo 4 iki 5 metø";4;Lenkø;24;0
116;Ðypsena;8;"Nuo 5 iki 6 metø";4;Lenkø;18;0
116;Ðypsena;10;"Nuo 3 iki 5 metø";4;Lenkø;2;0
116;Ðypsena;11;"Nuo 5 iki 7 metø";4;Lenkø;21;2
116;Ðypsena;12;"Nuo 2 iki 3 metø";4;Lenkø;10;0
122;Vëjelis;3;"Nuo 1,5 iki 3 metø";4;Lenkø;37;0
122;Vëjelis;13;"Nuo 4 iki 6 metø";4;Lenkø;22;0
122;Vëjelis;18;"Nuo 2 iki 4 metø";4;Lenkø;20;0
125;Vërinëlis;10;"Nuo 3 iki 5 metø";4;Lenkø;21;0
125;Vërinëlis;11;"Nuo 5 iki 7 metø";4;Lenkø;21;0
125;Vërinëlis;18;"Nuo 2 iki 4 metø";4;Lenkø;21;0
129;Zylutë;16;"Nuo 4 iki 7 metø";4;Lenkø;23;0
129;Zylutë;18;"Nuo 2 iki 4 metø";4;Lenkø;24;3
134;Þiedas;3;"Nuo 1,5 iki 3 metø";4;Lenkø;23;0
134;Þiedas;14;"Nuo 3 iki 6 metø";4;Lenkø;23;0
137;Þiogelis;4;"Nuo 3 iki 7 metø";4;Lenkø;21;0
137;Þiogelis;23;"Nuo 1,5 iki 6 metø";4;Lenkø;5;0
139;Þuvëdra;3;"Nuo 1,5 iki 3 metø";4;Lenkø;33;0
143;Berþelis;3;"Nuo 1,5 iki 3 metø";4;Lenkø;18;0
143;Berþelis;18;"Nuo 2 iki 4 metø";4;Lenkø;2;1
145;Saulutë;3;"Nuo 1,5 iki 3 metø";4;Lenkø;29;0
145;Saulutë;4;"Nuo 3 iki 7 metø";4;Lenkø;19;0
145;Saulutë;18;"Nuo 2 iki 4 metø";4;Lenkø;20;0
147;Ðilelis;14;"Nuo 3 iki 6 metø";4;Lenkø;18;0
154;Bangelë;3;"Nuo 1,5 iki 3 metø";4;Lenkø;35;0
154;Bangelë;6;"Nuo 3 iki 4 metø";4;Lenkø;24;4
154;Bangelë;7;"Nuo 4 iki 5 metø";4;Lenkø;1;1
154;Bangelë;10;"Nuo 3 iki 5 metø";4;Lenkø;23;0
154;Bangelë;11;"Nuo 5 iki 7 metø";4;Lenkø;2;0
154;Bangelë;16;"Nuo 4 iki 7 metø";4;Lenkø;22;0
162;Ðaltinëlis;3;"Nuo 1,5 iki 3 metø";4;Lenkø;49;0
162;Ðaltinëlis;6;"Nuo 3 iki 4 metø";4;Lenkø;32;1
162;Ðaltinëlis;7;"Nuo 4 iki 5 metø";4;Lenkø;23;0
162;Ðaltinëlis;8;"Nuo 5 iki 6 metø";4;Lenkø;22;0
162;Ðaltinëlis;9;"Nuo 6 iki 7 metø";4;Lenkø;3;0
162;Ðaltinëlis;11;"Nuo 5 iki 7 metø";4;Lenkø;55;3
162;Ðaltinëlis;18;"Nuo 2 iki 4 metø";4;Lenkø;20;0
165;Pilaitukas;3;"Nuo 1,5 iki 3 metø";4;Lenkø;29;0
165;Pilaitukas;4;"Nuo 3 iki 7 metø";4;Lenkø;21;0
166;Vilija;3;"Nuo 1,5 iki 3 metø";4;Lenkø;54;0
166;Vilija;6;"Nuo 3 iki 4 metø";4;Lenkø;65;0
166;Vilija;7;"Nuo 4 iki 5 metø";4;Lenkø;68;0
166;Vilija;8;"Nuo 5 iki 6 metø";4;Lenkø;58;0
166;Vilija;9;"Nuo 6 iki 7 metø";4;Lenkø;6;0
166;Vilija;11;"Nuo 5 iki 7 metø";4;Lenkø;58;0
166;Vilija;12;"Nuo 2 iki 3 metø";4;Lenkø;18;0
166;Vilija;18;"Nuo 2 iki 4 metø";4;Lenkø;34;0
171;Þaliakalnio;6;"Nuo 3 iki 4 metø";4;Lenkø;22;0
171;Þaliakalnio;7;"Nuo 4 iki 5 metø";4;Lenkø;23;0
171;Þaliakalnio;8;"Nuo 5 iki 6 metø";4;Lenkø;22;0
171;Þaliakalnio;11;"Nuo 5 iki 7 metø";4;Lenkø;37;0
171;Þaliakalnio;16;"Nuo 4 iki 7 metø";4;Lenkø;10;1
171;Þaliakalnio;18;"Nuo 2 iki 4 metø";4;Lenkø;65;0
188;"Lazdynø mokykla";16;"Nuo 4 iki 7 metø";4;Lenkø;27;5
188;"Lazdynø mokykla";20;"Nuo 2 iki 6 metø";4;Lenkø;24;0
334;"Vilniaus Simono Konarskio mokykla";11;"Nuo 5 iki 7 metø";4;Lenkø;26;10
339;"Vilniaus Vladislavo Sirokomlës gimnazija";11;"Nuo 5 iki 7 metø";4;Lenkø;42;0
339;"Vilniaus Vladislavo Sirokomlës gimnazija";16;"Nuo 4 iki 7 metø";4;Lenkø;15;0
369;"Vilniaus Joachimo Lelevelio inþinerijos mokykla";11;"Nuo 5 iki 7 metø";4;Lenkø;30;0
370;"Vilniaus Juzefo Ignacijaus Kraðevskio gimnazija";11;"Nuo 5 iki 7 metø";4;Lenkø;0;20
370;"Vilniaus Juzefo Ignacijaus Kraðevskio gimnazija";16;"Nuo 4 iki 7 metø";4;Lenkø;35;5
371;"Vilniaus Jono Pauliaus II progimnazija";11;"Nuo 5 iki 7 metø";4;Lenkø;108;0
371;"Vilniaus Jono Pauliaus II progimnazija";16;"Nuo 4 iki 7 metø";4;Lenkø;22;0
375;"Vilniaus savivaldybës Grigiðkiø gimnazija";11;"Nuo 5 iki 7 metø";4;Lenkø;6;14
375;"Vilniaus savivaldybës Grigiðkiø gimnazija";16;"Nuo 4 iki 7 metø";4;Lenkø;11;0
597;"Gintarëlis (Popieriaus g. 46A)";3;"Nuo 1,5 iki 3 metø";4;Lenkø;15;0
597;"Gintarëlis (Popieriaus g. 46A)";18;"Nuo 2 iki 4 metø";4;Lenkø;4;0
107;Salvija;16;"Nuo 4 iki 7 metø";8;Hebrajø;26;0
107;Salvija;18;"Nuo 2 iki 4 metø";8;Hebrajø;32;0
